UniqueCount	AmbigCount
2	0
0	0
1	9
0	7
4	5
0	0
1	0
3	0
1	0
0	0
2	0
0	0
7	5
5	1
0	0
1	1
0	0
0	3
3	3
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
1	0
0	0
0	0
0	0
1	4
2	26
7	59
0	5
0	38
3	7
0	15
0	4
12	17
2	29
53	43
0	28
0	13
0	9
1	24
0	13
3	5
0	29
47	303
8	301
0	8
3	0
0	14
0	14
0	2
0	2
0	1
0	0
0	0
0	0
1	1
3	12
0	0
0	31
4	53
2	8
14	35
0	8
0	6
0	42
9	11
0	0
28	60
4	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
4	0
50	0
0	0
1	29
0	52
20	406
29	15
0	5
0	166
0	330
33	76
0	120
11	2
1	25
1	3
2	6
2	29
14	3
0	86
65	20
0	10
0	7
0	0
0	0
0	0
0	2
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	1
6	170
0	0
0	0
0	0
0	0
94	299
1	27
0	1
0	171
0	66
0	17
15	288
0	286
0	0
33	4
0	6
0	0
0	0
0	0
2	4
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	4
1	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
39	1
0	1
0	1
0	0
0	1
0	1
2	0
0	0
0	0
1	0
0	0
0	332
0	0
0	0
50	17
1	12
0	1
0	2
0	3
144	13
0	34
0	8
1	0
0	0
0	16
0	0
3	0
1	150
0	154
0	160
22	5
0	111
7	122
0	150
0	4
9	16
1	125
18	26
11	21
0	2
0	0
2	3
0	2
0	0
0	0
3	3
0	2
2	9
9	2
0	1
1	7
0	7
0	0
2	0
0	0
0	0
